Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),120
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,305196.78
Extraction Timestamp,20250727_185348
Monthly Income,"12,000.00"
Total Investment Amount,"82,128.50"
Total Investment Final Value,"95,411.87"
Total Investment Profit After Tax,"6,009.56"
Effective Annual Return After Tax,1.30%
Weighted Monthly Payment (30 years),"8,838.16"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"384,714.23"
Weighted Calculation Converged,Yes
