Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),264
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,472561.19
Extraction Timestamp,20250727_191908
Monthly Income,"12,000.00"
Total Investment Amount,"1,188,006.76"
Total Investment Final Value,"2,965,749.21"
Total Investment Profit After Tax,"941,043.17"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"8,397.58"
Weighted Cost (should be ~0),0.70
Weighted Investment Profit,"979,993.94"
Weighted Calculation Converged,Yes
