Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),228
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,517530.45
Extraction Timestamp,20250727_184129
Monthly Income,"12,000.00"
Total Investment Amount,"897,200.23"
Total Investment Final Value,"1,848,586.04"
Total Investment Profit After Tax,"488,855.51"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"8,732.83"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"838,799.98"
Weighted Calculation Converged,Yes
