Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),132
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,188419.28
Extraction Timestamp,20250727_154244
Monthly Income,"12,000.00"
Total Investment Amount,"326,080.02"
Total Investment Final Value,"471,387.88"
Total Investment Profit After Tax,"69,358.60"
Effective Annual Return After Tax,2.94%
Weighted Monthly Payment (30 years),"7,527.85"
Weighted Cost (should be ~0),0.64
Weighted Investment Profit,"257,920.62"
Weighted Calculation Converged,Yes
