Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),216
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,332872.94
Extraction Timestamp,20250727_170410
Monthly Income,"12,000.00"
Total Investment Amount,"1,054,623.01"
Total Investment Final Value,"2,086,206.35"
Total Investment Profit After Tax,"525,488.76"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"7,293.51"
Weighted Cost (should be ~0),-0.29
Weighted Investment Profit,"537,376.70"
Weighted Calculation Converged,Yes
