Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),300
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,304231.37
Extraction Timestamp,20250727_170443
Monthly Income,"12,000.00"
Total Investment Amount,"1,961,726.53"
Total Investment Final Value,"5,420,258.51"
Total Investment Profit After Tax,"1,868,411.40"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"6,190.80"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"638,273.56"
Weighted Calculation Converged,Yes
