Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),132
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,339140.17
Extraction Timestamp,20250728_103500
Monthly Income,"12,000.00"
Total Investment Amount,"75,133.88"
Total Investment Final Value,"91,994.95"
Total Investment Profit After Tax,"7,755.70"
Effective Annual Return After Tax,1.59%
Weighted Monthly Payment (30 years),"9,295.58"
Weighted Cost (should be ~0),-0.40
Weighted Investment Profit,"511,391.03"
Weighted Calculation Converged,Yes
