Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),348
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,752769.41
Extraction Timestamp,20250727_225345
Monthly Income,"12,000.00"
Total Investment Amount,"1,953,727.84"
Total Investment Final Value,"6,346,571.04"
Total Investment Profit After Tax,"2,442,162.23"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"8,231.50"
Weighted Cost (should be ~0),-0.67
Weighted Investment Profit,"1,222,271.49"
Weighted Calculation Converged,Yes
