Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,491887.77
Extraction Timestamp,20250727_190029
Monthly Income,"12,000.00"
Total Investment Amount,"773,004.82"
Total Investment Final Value,"1,535,993.27"
Total Investment Profit After Tax,"389,052.07"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"8,849.27"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"818,995.15"
Weighted Calculation Converged,Yes
