Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),240
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,257608.63
Extraction Timestamp,20250727_185302
Monthly Income,"12,000.00"
Total Investment Amount,"1,172,887.33"
Total Investment Final Value,"2,712,446.46"
Total Investment Profit After Tax,"802,405.92"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"7,382.50"
Weighted Cost (should be ~0),-0.29
Weighted Investment Profit,"707,112.39"
Weighted Calculation Converged,Yes
