Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),240
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,426520.01
Extraction Timestamp,20250727_224726
Monthly Income,"12,000.00"
Total Investment Amount,"1,249,057.03"
Total Investment Final Value,"2,652,579.68"
Total Investment Profit After Tax,"725,912.75"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"7,459.65"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"630,942.91"
Weighted Calculation Converged,Yes
