Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),156
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,189092.60
Extraction Timestamp,20250727_160319
Monthly Income,"12,000.00"
Total Investment Amount,"441,512.59"
Total Investment Final Value,"744,783.99"
Total Investment Profit After Tax,"148,689.42"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"7,873.87"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"430,487.43"
Weighted Calculation Converged,Yes
