Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),228
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,246838.27
Extraction Timestamp,20250727_191133
Monthly Income,"12,000.00"
Total Investment Amount,"1,021,649.47"
Total Investment Final Value,"2,290,190.51"
Total Investment Profit After Tax,"656,400.89"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"7,641.08"
Weighted Cost (should be ~0),-0.58
Weighted Investment Profit,"714,349.96"
Weighted Calculation Converged,Yes
