Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),168
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,391540.93
Extraction Timestamp,20250728_104722
Monthly Income,"12,000.00"
Total Investment Amount,"535,053.40"
Total Investment Final Value,"835,274.19"
Total Investment Profit After Tax,"146,352.07"
Effective Annual Return After Tax,2.79%
Weighted Monthly Payment (30 years),"8,257.26"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"480,946.53"
Weighted Calculation Converged,Yes
