Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),216
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,226003.60
Extraction Timestamp,20250727_185210
Monthly Income,"12,000.00"
Total Investment Amount,"971,640.31"
Total Investment Final Value,"2,055,280.32"
Total Investment Profit After Tax,"555,427.34"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"7,447.54"
Weighted Cost (should be ~0),-0.83
Weighted Investment Profit,"620,358.87"
Weighted Calculation Converged,Yes
