Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),240
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,496364.22
Extraction Timestamp,20250727_150608
Monthly Income,"12,000.00"
Total Investment Amount,"1,012,290.97"
Total Investment Final Value,"2,222,119.94"
Total Investment Profit After Tax,"628,005.92"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"8,543.54"
Weighted Cost (should be ~0),0.46
Weighted Investment Profit,"867,709.49"
Weighted Calculation Converged,Yes
