Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),228
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,266109.49
Extraction Timestamp,20250727_173054
Monthly Income,"12,000.00"
Total Investment Amount,"1,092,430.24"
Total Investment Final Value,"2,379,009.93"
Total Investment Profit After Tax,"664,191.19"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"7,375.77"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"643,569.92"
Weighted Calculation Converged,Yes
