Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),360
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,406701.70
Extraction Timestamp,20250727_180325
Monthly Income,"12,000.00"
Total Investment Amount,"2,345,241.39"
Total Investment Final Value,"8,401,677.91"
Total Investment Profit After Tax,"3,402,256.11"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"6,486.96"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"974,758.59"
Weighted Calculation Converged,Yes
