Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),288
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,894597.90
Extraction Timestamp,20250727_232612
Monthly Income,"12,000.00"
Total Investment Amount,"1,095,819.33"
Total Investment Final Value,"2,762,217.60"
Total Investment Profit After Tax,"890,946.69"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"10,201.36"
Weighted Cost (should be ~0),0.74
Weighted Investment Profit,"1,360,181.41"
Weighted Calculation Converged,Yes
