Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,617586.14
Extraction Timestamp,20250727_184417
Monthly Income,"12,000.00"
Total Investment Amount,"1,167,032.60"
Total Investment Final Value,"2,748,649.66"
Total Investment Profit After Tax,"833,230.97"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"8,830.91"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"1,000,966.70"
Weighted Calculation Converged,Yes
