Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),240
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,473218.65
Extraction Timestamp,20250727_180439
Monthly Income,"12,000.00"
Total Investment Amount,"1,239,971.51"
Total Investment Final Value,"2,587,444.90"
Total Investment Profit After Tax,"695,603.64"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"7,611.70"
Weighted Cost (should be ~0),-0.72
Weighted Investment Profit,"640,027.77"
Weighted Calculation Converged,Yes
