Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),132
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,380289.62
Extraction Timestamp,20250727_230556
Monthly Income,"12,000.00"
Total Investment Amount,"17,122.49"
Total Investment Final Value,"18,703.95"
Total Investment Profit After Tax,702.63
Effective Annual Return After Tax,0.69%
Weighted Monthly Payment (30 years),"9,896.18"
Weighted Cost (should be ~0),0.65
Weighted Investment Profit,"601,480.75"
Weighted Calculation Converged,Yes
