Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),216
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,525937.00
Extraction Timestamp,20250728_084624
Monthly Income,"12,000.00"
Total Investment Amount,"600,116.59"
Total Investment Final Value,"1,260,039.51"
Total Investment Profit After Tax,"338,361.76"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"9,648.45"
Weighted Cost (should be ~0),-0.72
Weighted Investment Profit,"991,882.68"
Weighted Calculation Converged,Yes
