Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),288
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,498319.64
Extraction Timestamp,20250727_155340
Monthly Income,"12,000.00"
Total Investment Amount,"1,673,400.08"
Total Investment Final Value,"4,278,887.54"
Total Investment Profit After Tax,"1,393,059.57"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"7,345.35"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"782,600.81"
Weighted Calculation Converged,Yes
