Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),360
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1372557.72
Extraction Timestamp,20250727_233051
Monthly Income,"12,000.00"
Total Investment Amount,"1,080,899.78"
Total Investment Final Value,"3,994,664.99"
Total Investment Profit After Tax,"1,645,344.17"
Effective Annual Return After Tax,3.94%
Weighted Monthly Payment (30 years),"12,008.18"
Weighted Cost (should be ~0),0.82
Weighted Investment Profit,"2,239,101.03"
Weighted Calculation Converged,Yes
