Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),288
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,752546.74
Extraction Timestamp,20250728_083725
Monthly Income,"12,000.00"
Total Investment Amount,"1,197,822.76"
Total Investment Final Value,"3,140,365.21"
Total Investment Profit After Tax,"1,041,755.43"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"9,509.51"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"1,258,177.06"
Weighted Calculation Converged,Yes
