Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),276
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,830275.64
Extraction Timestamp,20250727_184538
Monthly Income,"12,000.00"
Total Investment Amount,"882,659.98"
Total Investment Final Value,"2,280,841.05"
Total Investment Profit After Tax,"746,334.68"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"10,522.80"
Weighted Cost (should be ~0),-0.58
Weighted Investment Profit,"1,429,339.44"
Weighted Calculation Converged,Yes
