Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),144
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,138130.49
Extraction Timestamp,20250727_182841
Monthly Income,"12,000.00"
Total Investment Amount,"369,448.51"
Total Investment Final Value,"604,670.55"
Total Investment Profit After Tax,"114,409.54"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,704.10"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"358,551.60"
Weighted Calculation Converged,Yes
