Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),156
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,210955.88
Extraction Timestamp,20250727_151748
Monthly Income,"12,000.00"
Total Investment Amount,"393,335.63"
Total Investment Final Value,"669,578.45"
Total Investment Profit After Tax,"135,563.70"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"8,171.57"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"478,663.69"
Weighted Calculation Converged,Yes
