Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),180
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,226751.50
Extraction Timestamp,20250727_162241
Monthly Income,"12,000.00"
Total Investment Amount,"616,719.61"
Total Investment Final Value,"1,140,869.26"
Total Investment Profit After Tax,"261,756.09"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,899.81"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"543,280.46"
Weighted Calculation Converged,Yes
