Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),360
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,602032.12
Extraction Timestamp,20250728_234749
Monthly Income,"12,000.00"
Total Investment Amount,"2,237,223.54"
Total Investment Final Value,"8,366,344.41"
Total Investment Profit After Tax,"3,451,735.39"
Effective Annual Return After Tax,3.98%
Weighted Monthly Payment (30 years),"6,575.20"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"1,082,776.06"
Weighted Calculation Converged,Yes
