Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),3.0
Loan Term (months),360
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,688923.86
Extraction Timestamp,20250729_015050
Monthly Income,"12,000.00"
Total Investment Amount,"2,058,166.49"
Total Investment Final Value,"7,924,598.83"
Total Investment Profit After Tax,"3,309,487.68"
Effective Annual Return After Tax,4.08%
Weighted Monthly Payment (30 years),"7,151.98"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"1,261,833.18"
Weighted Calculation Converged,Yes
