Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),120
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,219865.52
Extraction Timestamp,20250727_224335
Monthly Income,"12,000.00"
Total Investment Amount,"83,004.21"
Total Investment Final Value,"110,942.34"
Total Investment Profit After Tax,"13,139.89"
Effective Annual Return After Tax,2.53%
Weighted Monthly Payment (30 years),"8,518.71"
Weighted Cost (should be ~0),0.01
Weighted Investment Profit,"356,995.80"
Weighted Calculation Converged,Yes
