Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,797209.58
Extraction Timestamp,20250728_104106
Monthly Income,"12,000.00"
Total Investment Amount,"1,109,883.05"
Total Investment Final Value,"2,663,753.84"
Total Investment Profit After Tax,"823,581.68"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"9,714.47"
Weighted Cost (should be ~0),0.43
Weighted Investment Profit,"1,202,117.38"
Weighted Calculation Converged,Yes
