Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),132
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,161264.56
Extraction Timestamp,20250727_183110
Monthly Income,"12,000.00"
Total Investment Amount,"334,882.77"
Total Investment Final Value,"493,586.00"
Total Investment Profit After Tax,"75,955.81"
Effective Annual Return After Tax,3.09%
Weighted Monthly Payment (30 years),"7,427.04"
Weighted Cost (should be ~0),0.41
Weighted Investment Profit,"249,117.64"
Weighted Calculation Converged,Yes
