Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),348
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,423432.79
Extraction Timestamp,20250727_161327
Monthly Income,"12,000.00"
Total Investment Amount,"2,283,064.46"
Total Investment Final Value,"7,656,252.20"
Total Investment Profit After Tax,"2,992,986.57"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"6,503.80"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"892,935.62"
Weighted Calculation Converged,Yes
