Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),240
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,408843.43
Extraction Timestamp,20250727_193952
Monthly Income,"12,000.00"
Total Investment Amount,"1,340,457.37"
Total Investment Final Value,"2,810,966.49"
Total Investment Profit After Tax,"759,426.10"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"7,066.78"
Weighted Cost (should be ~0),0.93
Weighted Investment Profit,"539,543.56"
Weighted Calculation Converged,Yes
