Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),96
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,238849.36
Extraction Timestamp,20250727_181418
Monthly Income,"12,000.00"
Total Investment Amount,"5,288.89"
Total Investment Final Value,"5,467.48"
Total Investment Profit After Tax,77.98
Effective Annual Return After Tax,0.36%
Weighted Monthly Payment (30 years),"8,785.45"
Weighted Cost (should be ~0),0.24
Weighted Investment Profit,"280,354.03"
Weighted Calculation Converged,Yes
