Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),336
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,741537.78
Extraction Timestamp,20250727_190708
Monthly Income,"12,000.00"
Total Investment Amount,"1,445,805.99"
Total Investment Final Value,"5,045,399.40"
Total Investment Profit After Tax,"2,003,560.45"
Effective Annual Return After Tax,4.04%
Weighted Monthly Payment (30 years),"9,347.29"
Weighted Cost (should be ~0),0.72
Weighted Investment Profit,"1,586,194.73"
Weighted Calculation Converged,Yes
