Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),288
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,802229.14
Extraction Timestamp,20250727_171922
Monthly Income,"12,000.00"
Total Investment Amount,"1,226,911.32"
Total Investment Final Value,"3,105,738.62"
Total Investment Profit After Tax,"1,004,475.38"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"9,554.32"
Weighted Cost (should be ~0),-0.01
Weighted Investment Profit,"1,229,088.66"
Weighted Calculation Converged,Yes
