Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),348
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,567293.02
Extraction Timestamp,20250727_163315
Monthly Income,"12,000.00"
Total Investment Amount,"2,294,984.51"
Total Investment Final Value,"7,356,891.88"
Total Investment Profit After Tax,"2,809,997.37"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"6,860.57"
Weighted Cost (should be ~0),0.91
Weighted Investment Profit,"881,016.41"
Weighted Calculation Converged,Yes
