Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),156
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,219639.07
Extraction Timestamp,20250727_185306
Monthly Income,"12,000.00"
Total Investment Amount,"469,708.89"
Total Investment Final Value,"766,962.65"
Total Investment Profit After Tax,"145,254.46"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"7,783.40"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"402,291.49"
Weighted Calculation Converged,Yes
