Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),228
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,567416.18
Extraction Timestamp,20250727_194038
Monthly Income,"12,000.00"
Total Investment Amount,"1,044,907.61"
Total Investment Final Value,"2,011,665.94"
Total Investment Profit After Tax,"492,691.26"
Effective Annual Return After Tax,3.04%
Weighted Monthly Payment (30 years),"8,298.62"
Weighted Cost (should be ~0),0.82
Weighted Investment Profit,"691,093.21"
Weighted Calculation Converged,Yes
