Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),348
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,774207.79
Extraction Timestamp,20250727_190739
Monthly Income,"12,000.00"
Total Investment Amount,"2,001,759.22"
Total Investment Final Value,"6,375,113.90"
Total Investment Profit After Tax,"2,427,356.47"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"8,175.92"
Weighted Cost (should be ~0),-0.82
Weighted Investment Profit,"1,174,239.96"
Weighted Calculation Converged,Yes
