Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),132
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,275382.03
Extraction Timestamp,20250727_164536
Monthly Income,"12,000.00"
Total Investment Amount,"239,117.28"
Total Investment Final Value,"324,487.88"
Total Investment Profit After Tax,"40,303.56"
Effective Annual Return After Tax,2.42%
Weighted Monthly Payment (30 years),"8,201.01"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"344,883.01"
Weighted Calculation Converged,Yes
