Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),336
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,502365.56
Extraction Timestamp,20250727_153656
Monthly Income,"12,000.00"
Total Investment Amount,"2,375,189.12"
Total Investment Final Value,"7,114,044.05"
Total Investment Profit After Tax,"2,606,022.73"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"6,255.65"
Weighted Cost (should be ~0),0.50
Weighted Investment Profit,"656,811.38"
Weighted Calculation Converged,Yes
