Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),312
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,580790.39
Extraction Timestamp,20250727_184614
Monthly Income,"12,000.00"
Total Investment Amount,"1,989,146.55"
Total Investment Final Value,"5,384,126.86"
Total Investment Profit After Tax,"1,837,562.06"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"7,097.84"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"754,853.43"
Weighted Calculation Converged,Yes
