Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),324
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,369587.18
Extraction Timestamp,20250727_183941
Monthly Income,"12,000.00"
Total Investment Amount,"1,928,646.05"
Total Investment Final Value,"6,102,057.82"
Total Investment Profit After Tax,"2,296,592.01"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"6,940.94"
Weighted Cost (should be ~0),0.93
Weighted Investment Profit,"959,354.88"
Weighted Calculation Converged,Yes
