Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),156
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,426868.59
Extraction Timestamp,20250727_230505
Monthly Income,"12,000.00"
Total Investment Amount,"237,748.86"
Total Investment Final Value,"352,128.84"
Total Investment Profit After Tax,"55,214.28"
Effective Annual Return After Tax,2.64%
Weighted Monthly Payment (30 years),"9,419.30"
Weighted Cost (should be ~0),-0.99
Weighted Investment Profit,"634,250.15"
Weighted Calculation Converged,Yes
