Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),252
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,822009.52
Extraction Timestamp,20250727_231113
Monthly Income,"12,000.00"
Total Investment Amount,"723,879.41"
Total Investment Final Value,"1,621,229.25"
Total Investment Profit After Tax,"469,266.61"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"10,660.56"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"1,300,120.42"
Weighted Calculation Converged,Yes
