Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,796208.64
Extraction Timestamp,20250727_190408
Monthly Income,"12,000.00"
Total Investment Amount,"767,171.60"
Total Investment Final Value,"1,922,877.68"
Total Investment Profit After Tax,"612,788.15"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"10,639.37"
Weighted Cost (should be ~0),-0.55
Weighted Investment Profit,"1,400,827.85"
Weighted Calculation Converged,Yes
