Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),336
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,701531.99
Extraction Timestamp,20250727_182819
Monthly Income,"12,000.00"
Total Investment Amount,"1,630,976.19"
Total Investment Final Value,"5,429,270.82"
Total Investment Profit After Tax,"2,107,449.52"
Effective Annual Return After Tax,3.87%
Weighted Monthly Payment (30 years),"8,768.18"
Weighted Cost (should be ~0),0.43
Weighted Investment Profit,"1,401,024.24"
Weighted Calculation Converged,Yes
