Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),336
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1091628.42
Extraction Timestamp,20250727_232800
Monthly Income,"12,000.00"
Total Investment Amount,"1,372,246.62"
Total Investment Final Value,"4,189,294.82"
Total Investment Profit After Tax,"1,554,539.38"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"10,489.02"
Weighted Cost (should be ~0),-0.51
Weighted Investment Profit,"1,659,752.87"
Weighted Calculation Converged,Yes
