Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),168
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,372057.97
Extraction Timestamp,20250727_184113
Monthly Income,"12,000.00"
Total Investment Amount,"471,935.79"
Total Investment Final Value,"762,207.52"
Total Investment Profit After Tax,"142,250.99"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"8,515.39"
Weighted Cost (should be ~0),0.88
Weighted Investment Profit,"544,065.09"
Weighted Calculation Converged,Yes
