Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),108
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,257597.38
Extraction Timestamp,20250727_191312
Monthly Income,"12,000.00"
Total Investment Amount,"46,048.89"
Total Investment Final Value,"51,049.82"
Total Investment Profit After Tax,"2,230.97"
Effective Annual Return After Tax,0.99%
Weighted Monthly Payment (30 years),"8,605.24"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"304,393.88"
Weighted Calculation Converged,Yes
