Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),288
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,895596.79
Extraction Timestamp,20250727_190536
Monthly Income,"12,000.00"
Total Investment Amount,"880,310.73"
Total Investment Final Value,"2,443,270.28"
Total Investment Profit After Tax,"842,718.89"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"10,847.27"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"1,575,689.22"
Weighted Calculation Converged,Yes
