Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),288
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,520697.87
Extraction Timestamp,20250727_163046
Monthly Income,"12,000.00"
Total Investment Amount,"1,564,148.31"
Total Investment Final Value,"4,068,703.53"
Total Investment Profit After Tax,"1,341,307.61"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"7,755.23"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"891,852.31"
Weighted Calculation Converged,Yes
