Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),264
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,649582.22
Extraction Timestamp,20250728_110554
Monthly Income,"12,000.00"
Total Investment Amount,"1,333,054.56"
Total Investment Final Value,"2,955,515.98"
Total Investment Profit After Tax,"849,142.12"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"8,344.57"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"834,945.32"
Weighted Calculation Converged,Yes
