Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,330454.97
Extraction Timestamp,20250727_185729
Monthly Income,"12,000.00"
Total Investment Amount,"1,477,571.20"
Total Investment Final Value,"3,338,564.41"
Total Investment Profit After Tax,"972,130.80"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"6,695.74"
Weighted Cost (should be ~0),0.86
Weighted Investment Profit,"546,429.66"
Weighted Calculation Converged,Yes
