Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,529664.52
Extraction Timestamp,20250727_171040
Monthly Income,"12,000.00"
Total Investment Amount,"636,505.35"
Total Investment Final Value,"1,175,982.84"
Total Investment Profit After Tax,"271,898.53"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"9,177.83"
Weighted Cost (should be ~0),-0.78
Weighted Investment Profit,"811,493.88"
Weighted Calculation Converged,Yes
