Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,411724.09
Extraction Timestamp,20250727_191859
Monthly Income,"12,000.00"
Total Investment Amount,"1,372,894.64"
Total Investment Final Value,"3,329,559.18"
Total Investment Profit After Tax,"1,033,091.34"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"7,596.56"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"795,105.09"
Weighted Calculation Converged,Yes
