Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),192
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,421843.71
Extraction Timestamp,20250727_180413
Monthly Income,"12,000.00"
Total Investment Amount,"722,539.15"
Total Investment Final Value,"1,263,347.63"
Total Investment Profit After Tax,"269,615.83"
Effective Annual Return After Tax,3.08%
Weighted Monthly Payment (30 years),"8,227.16"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"581,460.75"
Weighted Calculation Converged,Yes
