Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),120
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,241354.48
Extraction Timestamp,20250727_163748
Monthly Income,"12,000.00"
Total Investment Amount,"102,686.88"
Total Investment Final Value,"128,239.89"
Total Investment Profit After Tax,"11,808.99"
Effective Annual Return After Tax,1.93%
Weighted Monthly Payment (30 years),"8,435.46"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"337,751.52"
Weighted Calculation Converged,Yes
