Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),156
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,408488.61
Extraction Timestamp,20250727_183817
Monthly Income,"12,000.00"
Total Investment Amount,"168,776.77"
Total Investment Final Value,"272,069.59"
Total Investment Profit After Tax,"50,498.59"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"9,739.32"
Weighted Cost (should be ~0),0.92
Weighted Investment Profit,"703,224.15"
Weighted Calculation Converged,Yes
